Rodada;Hora;DataPartida;DiaSemana;Ano;Arena;TimeCasa;GolCasa;TimeVisitante;GolVisitante;FinalCasa;FinalVisitante
7;;13/06/2015;sabado;2015;;sport recife   ;2;  joinvile;1;v;d
7;;14/06/2015;domingo;2015;;ponte preta    ;0;  goias;0;e;e
7;;14/06/2015;domingo;2015;;gremio         ;2;  athleticoPr;1;v;d
7;;14/06/2015;domingo;2015;;avai           ;1;  figueirense;1;e;e
7;;14/06/2015;domingo;2015;;palmeira       ;2;  fluminense;1;v;d
8;;18/06/2015;quinta;2015;;figueirense    ;0;  internacional;0;e;e
8;;20/06/2015;sabado;2015;;flamengo       ;0;  atleticoMg;2;d;v
8;;20/06/2015;sabado;2015;;santos         ;1;  corinthians;0;v;d
8;;20/06/2015;sabado;2015;;sport recife   ;2;  vasco;1;v;d
8;;20/06/2015;sabado;2015;;gremio         ;1;  palmeira;0;v;d
8;;21/06/2015;domingo;2015;;cruzeiro       ;0;  chapecoense;1;d;v
8;;21/06/2015;domingo;2015;;athleticoPr    ;2;  coritiba;2;e;e
8;;21/06/2015;domingo;2015;;sao paulo      ;1;  avai;1;e;e
8;;21/06/2015;domingo;2015;;joinvile       ;2;  goias;1;v;d
8;;24/06/2015;quarta;2015;;fluminense     ;2;  ponte preta;0;v;d
9;;27/06/2015;sabado;2015;;avai           ;1;  gremio;2;d;v
9;;27/06/2015;sabado;2015;;chapecoense    ;1;  sport recife;1;e;e
9;;27/06/2015;sabado;2015;;corinthians    ;2;  figueirense;1;v;d
9;;28/06/2015;domingo;2015;;atleticoMg    ;1;  joinvile;0;v;d
9;;28/06/2015;domingo;2015;;coritiba       ;1;  cruzeiro;0;v;d
9;;28/06/2015;domingo;2015;;goias          ;1;  fluminense;2;d;v
9;;28/06/2015;domingo;2015;;palmeira       ;4;  sao paulo;0;v;d
9;;28/06/2015;domingo;2015;;ponte preta    ;2;  athleticoPr;1;v;d
9;;28/06/2015;domingo;2015;;vasco  ;1;  flamengo;0;v;d
9;;28/06/2015;domingo;2015;;internacional  ;1;  santos;0;v;d
10;;01/07/2015;quarta;2015;;vasco  ;1;  avai;0;v;d
10;;01/07/2015;quarta;2015;;sport recife   ;3;  internacional;0;v;d
10;;01/07/2015;quarta;2015;;atleticoMg    ;2;  coritiba;0;v;d
10;;01/07/2015;quarta;2015;;palmeira       ;2;  chapecoense;0;v;d
10;;01/07/2015;quarta;2015;;gremio         ;1;  cruzeiro;0;v;d
10;;01/07/2015;quarta;2015;;joinvile       ;0;  flamengo;1;d;v
10;;01/07/2015;quarta;2015;;athleticoPr    ;2;  sao paulo;1;v;d
10;;02/07/2015;quinta;2015;;figueirense    ;3;  goias;1;v;d
10;;02/07/2015;quinta;2015;;corinthians    ;2;  ponte preta;0;v;d
10;;02/07/2015;quinta;2015;;fluminense     ;2;  santos;1;v;d
11;;04/07/2015;sabado;2015;;coritiba       ;0;  joinvile;0;e;e
11;;04/07/2015;sabado;2015;;cruzeiro       ;2;  athleticoPr;0;v;d
11;;04/07/2015;sabado;2015;;chapecoense    ;1;  vasco;0;v;d
11;;05/07/2015;domingo;2015;;avai           ;2;  sport recife;2;e;e
11;;05/07/2015;domingo;2015;;goias          ;0;  corinthians;0;e;e
11;;05/07/2015;domingo;2015;;sao paulo      ;0;  fluminense;0;e;e
11;;05/07/2015;domingo;2015;;santos         ;1;  gremio;3;d;v
11;;05/07/2015;domingo;2015;;ponte preta    ;0;  palmeira;2;d;v
11;;05/07/2015;domingo;2015;;flamengo       ;1;  figueirense;2;d;v
11;;05/07/2015;domingo;2015;;internacional  ;1;  atleticoMg;3;d;v
12;;08/07/2015;quarta;2015;;coritiba       ;0;  ponte preta;0;e;e
12;;08/07/2015;quarta;2015;;goias          ;4;  santos;1;v;d
12;;08/07/2015;quarta;2015;;chapecoense    ;1;  gremio;0;v;d
12;;08/07/2015;quarta;2015;;palmeira       ;3;  avai;0;v;d
12;;08/07/2015;quarta;2015;;figueirense    ;0;  joinvile;2;d;v
12;;08/07/2015;quarta;2015;;vasco  ;0;  sao paulo;4;d;v
12;;08/07/2015;quarta;2015;;internacional  ;1;  flamengo;2;d;v
12;;08/07/2015;quarta;2015;;atleticoMg    ;2;  sport recife;1;v;d
12;;09/07/2015;quinta;2015;;corinthians    ;2;  athleticoPr;0;v;d
12;;09/07/2015;quinta;2015;;fluminense     ;1;  cruzeiro;0;v;d
13;;11/07/2015;sabado;2015;;santos         ;3;  figueirense;0;v;d
13;;11/07/2015;sabado;2015;;gremio         ;2;  vasco;0;v;d
13;;11/07/2015;sabado;2015;;ponte preta    ;0;  atleticoMg;2;d;v
13;;12/07/2015;domingo;2015;;sao paulo      ;3;  coritiba;1;v;d
13;;12/07/2015;domingo;2015;;joinvile       ;0;  internacional;2;d;v
13;;12/07/2015;domingo;2015;;athleticoPr    ;1;  fluminense;2;d;v
13;;12/07/2015;domingo;2015;;flamengo       ;0;  corinthians;3;d;v
13;;12/07/2015;domingo;2015;;cruzeiro       ;1;  goias;0;v;d
13;;12/07/2015;domingo;2015;;avai           ;2;  chapecoense;1;v;d
13;;12/07/2015;domingo;2015;;sport recife   ;2;  palmeira;2;e;e
14;;18/07/2015;sabado;2015;;flamengo       ;1;  gremio;0;v;d
14;;18/07/2015;sabado;2015;;internacional  ;2;  goias;1;v;d
14;;18/07/2015;sabado;2015;;corinthians    ;1;  atleticoMg;0;v;d
14;;19/07/2015;domingo;2015;;athleticoPr    ;1;  chapecoense;0;v;d
14;;19/07/2015;domingo;2015;;sport recife   ;2;  sao paulo;0;v;d
14;;19/07/2015;domingo;2015;;figueirense    ;0;  coritiba;0;e;e
14;;19/07/2015;domingo;2015;;palmeira       ;1;  santos;0;v;d
14;;19/07/2015;domingo;2015;;fluminense     ;1;  vasco;2;d;v
14;;19/07/2015;domingo;2015;;cruzeiro       ;1;  avai;1;e;e
14;;19/07/2015;domingo;2015;;joinvile       ;1;  ponte preta;1;e;e
15;;25/07/2015;sabado;2015;;avai           ;1;  athleticoPr;2;d;v
15;;25/07/2015;sabado;2015;;gremio         ;1;  sport recife;1;e;e
15;;25/07/2015;sabado;2015;;atleticoMg    ;1;  figueirense;0;v;d
15;;26/07/2015;domingo;2015;;santos         ;2;  joinvile;0;v;d
15;;26/07/2015;domingo;2015;;chapecoense    ;2;  fluminense;1;v;d
15;;26/07/2015;domingo;2015;;sao paulo      ;1;  cruzeiro;0;v;d
15;;26/07/2015;domingo;2015;;coritiba       ;1;  corinthians;1;e;e
15;;26/07/2015;domingo;2015;;goias          ;0;  flamengo;1;d;v
15;;26/07/2015;domingo;2015;;ponte preta    ;0;  internacional;0;e;e
15;;26/07/2015;domingo;2015;;vasco  ;1;  palmeira;4;d;v
16;;29/07/2015;quarta;2015;;corinthians    ;3;  vasco;0;v;d
16;;29/07/2015;quarta;2015;;atleticoMg    ;3;  sao paulo;1;v;d
16;;01/08/2015;sabado;2015;;fluminense     ;1;  gremio;0;v;d
16;;02/08/2015;domingo;2015;;coritiba       ;1;  goias;1;e;e
16;;02/08/2015;domingo;2015;;palmeira       ;0;  athleticoPr;1;d;v
16;;02/08/2015;domingo;2015;;joinvile       ;2;  avai;0;v;d
16;;02/08/2015;domingo;2015;;figueirense    ;3;  ponte preta;1;v;d
16;;02/08/2015;domingo;2015;;flamengo       ;2;  santos;2;e;e
16;;02/08/2015;domingo;2015;;internacional  ;0;  chapecoense;0;e;e
16;;02/08/2015;domingo;2015;;sport recife   ;0;  cruzeiro;0;e;e
17;;08/08/2015;sabado;2015;;avai           ;1;  fluminense;0;v;d
17;;08/08/2015;sabado;2015;;santos         ;3;  coritiba;0;v;d
17;;09/08/2015;domingo;2015;;vasco  ;0;  joinvile;0;e;e
17;;09/08/2015;domingo;2015;;athleticoPr    ;1;  sport recife;1;e;e
17;;09/08/2015;domingo;2015;;goias          ;0;  atleticoMg;0;e;e
17;;09/08/2015;domingo;2015;;ponte preta    ;1;  flamengo;0;v;d
17;;09/08/2015;domingo;2015;;sao paulo      ;1;  corinthians;1;e;e
17;;09/08/2015;domingo;2015;;cruzeiro       ;2;  palmeira;1;v;d
17;;09/08/2015;domingo;2015;;gremio         ;5;  internacional;0;v;d
17;;09/08/2015;domingo;2015;;chapecoense    ;2;  figueirense;2;e;e
18;;12/08/2015;quarta;2015;;flamengo       ;3;  athleticoPr;2;v;d
18;;12/08/2015;quarta;2015;;coritiba       ;2;  palmeira;1;v;d
18;;12/08/2015;quarta;2015;;goias          ;0;  chapecoense;0;e;e
18;;12/08/2015;quarta;2015;;santos         ;1;  vasco;0;v;d
18;;12/08/2015;quarta;2015;;corinthians    ;4;  sport recife;3;v;d
18;;12/08/2015;quarta;2015;;internacional  ;1;  fluminense;0;v;d
18;;12/08/2015;quarta;2015;;figueirense    ;0;  sao paulo;2;d;v
18;;13/08/2015;quinta;2015;;ponte preta    ;2;  avai;0;v;d
18;;13/08/2015;quinta;2015;;atleticoMg    ;0;  gremio;2;d;v
18;;13/08/2015;quinta;2015;;joinvile       ;3;  cruzeiro;0;v;d
19;;15/08/2015;sabado;2015;;vasco  ;0;  coritiba;1;d;v
19;;15/08/2015;sabado;2015;;athleticoPr    ;0;  santos;0;e;e
19;;15/08/2015;sabado;2015;;sao paulo      ;0;  goias;3;d;v
19;;16/08/2015;domingo;2015;;palmeira       ;4;  flamengo;2;v;d
19;;16/08/2015;domingo;2015;;fluminense     ;2;  figueirense;1;v;d
19;;16/08/2015;domingo;2015;;sport recife   ;1;  ponte preta;1;e;e
19;;16/08/2015;domingo;2015;;cruzeiro       ;0;  internacional;0;e;e
19;;16/08/2015;domingo;2015;;avai           ;1;  corinthians;2;d;v
19;;16/08/2015;domingo;2015;;chapecoense    ;2;  atleticoMg;1;v;d
19;;16/08/2015;domingo;2015;;gremio         ;2;  joinvile;1;v;d
20;;22/08/2015;sabado;2015;;goias          ;3;  vasco;0;v;d
20;;22/08/2015;sabado;2015;;santos         ;5;  avai;2;v;d
20;;22/08/2015;sabado;2015;;figueirense    ;2;  sport recife;1;v;d
20;;23/08/2015;domingo;2015;;coritiba       ;1;  chapecoense;0;v;d
20;;23/08/2015;domingo;2015;;ponte preta    ;0;  gremio;0;e;e
20;;23/08/2015;domingo;2015;;internacional  ;2;  athleticoPr;0;v;d
20;;23/08/2015;domingo;2015;;joinvile       ;2;  fluminense;1;v;d
20;;23/08/2015;domingo;2015;;flamengo       ;2;  sao paulo;1;v;d
20;;23/08/2015;domingo;2015;;corinthians    ;3;  cruzeiro;0;v;d
20;;23/08/2015;domingo;2015;;atleticoMg    ;2;  palmeira;1;v;d
21;;29/08/2015;sabado;2015;;vasco  ;0;  figueirense;1;d;v
21;;29/08/2015;sabado;2015;;sao paulo      ;3;  ponte preta;0;v;d
21;;30/08/2015;domingo;2015;;gremio         ;0;  coritiba;0;e;e
21;;30/08/2015;domingo;2015;;avai           ;3;  internacional;0;v;d
21;;30/08/2015;domingo;2015;;sport recife   ;0;  flamengo;1;d;v
21;;30/08/2015;domingo;2015;;chapecoense    ;1;  corinthians;3;d;v
21;;30/08/2015;domingo;2015;;palmeira       ;3;  joinvile;2;v;d
21;;30/08/2015;domingo;2015;;fluminense     ;1;  atleticoMg;2;d;v
21;;30/08/2015;domingo;2015;;cruzeiro       ;0;  santos;1;d;v
21;;30/08/2015;domingo;2015;;athleticoPr    ;3;  goias;0;v;d
22;;02/09/2015;quarta;2015;;ponte preta    ;1;  cruzeiro;2;d;v
22;;02/09/2015;quarta;2015;;internacional  ;6;  vasco;0;v;d
22;;02/09/2015;quarta;2015;;joinvile       ;0;  sao paulo;0;e;e
22;;02/09/2015;quarta;2015;;atleticoMg    ;0;  athleticoPr;1;d;v
22;;02/09/2015;quarta;2015;;flamengo       ;3;  avai;0;v;d
22;;02/09/2015;quarta;2015;;corinthians    ;2;  fluminense;0;v;d
22;;02/09/2015;quarta;2015;;coritiba       ;0;  sport recife;0;e;e
22;;02/09/2015;quarta;2015;;goias          ;1;  palmeira;0;v;d
22;;03/09/2015;quinta;2015;;santos         ;3;  chapecoense;1;v;d
22;;03/09/2015;quinta;2015;;figueirense    ;0;  gremio;2;d;v
23;;05/09/2015;sabado;2015;;sao paulo      ;2;  internacional;0;v;d
23;;05/09/2015;sabado;2015;;vasco  ;1;  atleticoMg;2;d;v
23;;05/09/2015;sabado;2015;;athleticoPr    ;0;  joinvile;0;e;e
23;;06/09/2015;domingo;2015;;cruzeiro       ;5;  figueirense;1;v;d
23;;06/09/2015;domingo;2015;;chapecoense    ;0;  ponte preta;0;e;e
23;;06/09/2015;domingo;2015;;palmeira       ;3;  corinthians;3;e;e
23;;06/09/2015;domingo;2015;;avai           ;0;  coritiba;2;d;v
23;;06/09/2015;domingo;2015;;gremio         ;2;  goias;1;v;d
23;;06/09/2015;domingo;2015;;fluminense     ;1;  flamengo;3;d;v
23;;06/09/2015;domingo;2015;;sport recife   ;1;  santos;1;e;e
24;;09/09/2015;quarta;2015;;ponte preta    ;0;  vasco;1;d;v
24;;09/09/2015;quarta;2015;;internacional  ;1;  palmeira;0;v;d
24;;09/09/2015;quarta;2015;;atleticoMg    ;2;  avai;0;v;d
24;;09/09/2015;quarta;2015;;figueirense    ;1;  athleticoPr;1;e;e
24;;09/09/2015;quarta;2015;;coritiba       ;1;  fluminense;1;e;e
24;;09/09/2015;quarta;2015;;santos         ;3;  sao paulo;0;v;d
24;;09/09/2015;quarta;2015;;corinthians    ;1;  gremio;1;e;e
24;;10/09/2015;quinta;2015;;goias          ;1;  sport recife;0;v;d
24;;10/09/2015;quinta;2015;;joinvile       ;0;  chapecoense;0;e;e
24;;10/09/2015;quinta;2015;;flamengo       ;2;  cruzeiro;0;v;d
25;;12/09/2015;sabado;2015;;coritiba       ;0;  internacional;1;d;v
25;;12/09/2015;sabado;2015;;palmeira       ;2;  figueirense;0;v;d
25;;13/09/2015;domingo;2015;;corinthians    ;3;  joinvile;0;v;d
25;;13/09/2015;domingo;2015;;ponte preta    ;3;  santos;1;v;d
25;;13/09/2015;domingo;2015;;vasco  ;2;  athleticoPr;0;v;d
25;;13/09/2015;domingo;2015;;gremio         ;1;  sao paulo;2;d;v
25;;13/09/2015;domingo;2015;;cruzeiro       ;1;  atleticoMg;1;e;e
25;;13/09/2015;domingo;2015;;chapecoense    ;1;  flamengo;3;d;v
